municipio_code,municipio_name,Periodo,Total
47102,Nueva Villa de las Torres,2021,6.0
47102,Nueva Villa de las Torres,2020,7.0
47102,Nueva Villa de las Torres,2019,8.0
47102,Nueva Villa de las Torres,2018,10.0
47102,Nueva Villa de las Torres,2017,9.0
47102,Nueva Villa de las Torres,2016,9.0
47102,Nueva Villa de las Torres,2015,9.0
47102,Nueva Villa de las Torres,2014,8.0
47102,Nueva Villa de las Torres,2013,5.0
47102,Nueva Villa de las Torres,2012,7.0
47103,Olivares de Duero,2024,22.0
47103,Olivares de Duero,2023,21.0
47103,Olivares de Duero,2022,21.0
47103,Olivares de Duero,2021,21.0
47103,Olivares de Duero,2020,24.0
47103,Olivares de Duero,2019,24.0
47103,Olivares de Duero,2018,25.0
47103,Olivares de Duero,2017,22.0
47103,Olivares de Duero,2016,21.0
47103,Olivares de Duero,2015,22.0
47103,Olivares de Duero,2014,21.0
47103,Olivares de Duero,2013,22.0
47103,Olivares de Duero,2012,24.0
47104,Olmedo,2024,196.0
47104,Olmedo,2023,199.0
47104,Olmedo,2022,213.0
47104,Olmedo,2021,211.0
47104,Olmedo,2020,218.0
47104,Olmedo,2019,220.0
47104,Olmedo,2018,207.0
47104,Olmedo,2017,216.0
47104,Olmedo,2016,227.0
47104,Olmedo,2015,214.0
47104,Olmedo,2014,218.0
47104,Olmedo,2013,225.0
47104,Olmedo,2012,228.0
47105,Olmos de Esgueva,2024,7.0
47105,Olmos de Esgueva,2023,9.0
47105,Olmos de Esgueva,2022,10.0
47105,Olmos de Esgueva,2021,9.0
47105,Olmos de Esgueva,2020,8.0
47105,Olmos de Esgueva,2019,11.0
47105,Olmos de Esgueva,2018,11.0
47105,Olmos de Esgueva,2017,7.0
47105,Olmos de Esgueva,2016,8.0
47105,Olmos de Esgueva,2015,10.0
47105,Olmos de Esgueva,2014,9.0
47105,Olmos de Esgueva,2013,11.0
47105,Olmos de Esgueva,2012,8.0
47106,Olmos de Peñafiel,2024,
47106,Olmos de Peñafiel,2023,
47106,Olmos de Peñafiel,2022,
47106,Olmos de Peñafiel,2021,
47106,Olmos de Peñafiel,2020,
47106,Olmos de Peñafiel,2019,
47106,Olmos de Peñafiel,2018,4.0
47106,Olmos de Peñafiel,2017,5.0
47106,Olmos de Peñafiel,2016,
47106,Olmos de Peñafiel,2015,
47106,Olmos de Peñafiel,2014,
47106,Olmos de Peñafiel,2013,
47106,Olmos de Peñafiel,2012,
47109,Palazuelo de Vedija,2024,8.0
47109,Palazuelo de Vedija,2023,6.0
47109,Palazuelo de Vedija,2022,7.0
47109,Palazuelo de Vedija,2021,6.0
47109,Palazuelo de Vedija,2020,7.0
47109,Palazuelo de Vedija,2019,7.0
47109,Palazuelo de Vedija,2018,7.0
47109,Palazuelo de Vedija,2017,7.0
47109,Palazuelo de Vedija,2016,7.0
47109,Palazuelo de Vedija,2015,9.0
47109,Palazuelo de Vedija,2014,10.0
47109,Palazuelo de Vedija,2013,9.0
47109,Palazuelo de Vedija,2012,9.0
47110,"Parrilla, La",2024,22.0
47110,"Parrilla, La",2023,23.0
47110,"Parrilla, La",2022,19.0
47110,"Parrilla, La",2021,19.0
47110,"Parrilla, La",2020,18.0
47110,"Parrilla, La",2019,21.0
47110,"Parrilla, La",2018,22.0
47110,"Parrilla, La",2017,25.0
47110,"Parrilla, La",2016,25.0
47110,"Parrilla, La",2015,24.0
47110,"Parrilla, La",2014,24.0
47110,"Parrilla, La",2013,24.0
47110,"Parrilla, La",2012,25.0
47111,"Pedraja de Portillo, La",2024,60.0
47111,"Pedraja de Portillo, La",2023,63.0
47111,"Pedraja de Portillo, La",2022,60.0
47111,"Pedraja de Portillo, La",2021,63.0
47111,"Pedraja de Portillo, La",2020,64.0
47111,"Pedraja de Portillo, La",2019,60.0
47111,"Pedraja de Portillo, La",2018,58.0
47111,"Pedraja de Portillo, La",2017,62.0
47111,"Pedraja de Portillo, La",2016,63.0
47111,"Pedraja de Portillo, La",2015,68.0
47111,"Pedraja de Portillo, La",2014,66.0
47111,"Pedraja de Portillo, La",2013,69.0
47111,"Pedraja de Portillo, La",2012,75.0
47112,Pedrajas de San Esteban,2024,230.0
47112,Pedrajas de San Esteban,2023,218.0
47112,Pedrajas de San Esteban,2022,231.0
47112,Pedrajas de San Esteban,2021,236.0
47112,Pedrajas de San Esteban,2020,241.0
47112,Pedrajas de San Esteban,2019,242.0
47112,Pedrajas de San Esteban,2018,244.0
47112,Pedrajas de San Esteban,2017,253.0
47112,Pedrajas de San Esteban,2016,245.0
47112,Pedrajas de San Esteban,2015,262.0
47112,Pedrajas de San Esteban,2014,256.0
47112,Pedrajas de San Esteban,2013,284.0
47112,Pedrajas de San Esteban,2012,305.0
47113,Pedrosa del Rey,2024,9.0
47113,Pedrosa del Rey,2023,8.0
47113,Pedrosa del Rey,2022,10.0
47113,Pedrosa del Rey,2021,10.0
47113,Pedrosa del Rey,2020,12.0
47113,Pedrosa del Rey,2019,11.0
47113,Pedrosa del Rey,2018,10.0
47113,Pedrosa del Rey,2017,11.0
47113,Pedrosa del Rey,2016,11.0
47113,Pedrosa del Rey,2015,12.0
47113,Pedrosa del Rey,2014,11.0
47113,Pedrosa del Rey,2013,10.0
47113,Pedrosa del Rey,2012,11.0
47114,Peñafiel,2024,413.0
47114,Peñafiel,2023,402.0
47114,Peñafiel,2022,442.0
47114,Peñafiel,2021,450.0
47114,Peñafiel,2020,448.0
47114,Peñafiel,2019,441.0
47114,Peñafiel,2018,447.0
47114,Peñafiel,2017,440.0
47114,Peñafiel,2016,429.0
47114,Peñafiel,2015,435.0
47114,Peñafiel,2014,426.0
47114,Peñafiel,2013,420.0
47114,Peñafiel,2012,418.0
47115,Peñaflor de Hornija,2024,18.0
47115,Peñaflor de Hornija,2023,16.0
47115,Peñaflor de Hornija,2022,17.0
47115,Peñaflor de Hornija,2021,16.0
47115,Peñaflor de Hornija,2020,19.0
47115,Peñaflor de Hornija,2019,18.0
47115,Peñaflor de Hornija,2018,16.0
47115,Peñaflor de Hornija,2017,15.0
47115,Peñaflor de Hornija,2016,18.0
47115,Peñaflor de Hornija,2015,18.0
47115,Peñaflor de Hornija,2014,13.0
47115,Peñaflor de Hornija,2013,14.0
47115,Peñaflor de Hornija,2012,14.0
47116,Pesquera de Duero,2024,61.0
47116,Pesquera de Duero,2023,61.0
47116,Pesquera de Duero,2022,59.0
47116,Pesquera de Duero,2021,57.0
47116,Pesquera de Duero,2020,60.0
47116,Pesquera de Duero,2019,60.0
47116,Pesquera de Duero,2018,63.0
47116,Pesquera de Duero,2017,65.0
47116,Pesquera de Duero,2016,52.0
47116,Pesquera de Duero,2015,48.0
47116,Pesquera de Duero,2014,49.0
47116,Pesquera de Duero,2013,54.0
47116,Pesquera de Duero,2012,54.0
47117,Piña de Esgueva,2024,10.0
47117,Piña de Esgueva,2023,13.0
47117,Piña de Esgueva,2022,15.0
47117,Piña de Esgueva,2021,15.0
47117,Piña de Esgueva,2020,15.0
47117,Piña de Esgueva,2019,16.0
47117,Piña de Esgueva,2018,15.0
47117,Piña de Esgueva,2017,16.0
47117,Piña de Esgueva,2016,17.0
47117,Piña de Esgueva,2015,15.0
47117,Piña de Esgueva,2014,17.0
47117,Piña de Esgueva,2013,15.0
47117,Piña de Esgueva,2012,16.0
47118,Piñel de Abajo,2024,4.0
47118,Piñel de Abajo,2023,
47118,Piñel de Abajo,2022,
47118,Piñel de Abajo,2021,4.0
47118,Piñel de Abajo,2020,5.0
47118,Piñel de Abajo,2019,5.0
47118,Piñel de Abajo,2018,5.0
47118,Piñel de Abajo,2017,6.0
47118,Piñel de Abajo,2016,6.0
47118,Piñel de Abajo,2015,7.0
47118,Piñel de Abajo,2014,7.0
47118,Piñel de Abajo,2013,6.0
47118,Piñel de Abajo,2012,5.0
47119,Piñel de Arriba,2024,5.0
47119,Piñel de Arriba,2023,5.0
47119,Piñel de Arriba,2022,5.0
47119,Piñel de Arriba,2021,4.0
47119,Piñel de Arriba,2020,
47119,Piñel de Arriba,2019,
47119,Piñel de Arriba,2018,
47119,Piñel de Arriba,2017,
47119,Piñel de Arriba,2016,
47119,Piñel de Arriba,2015,
47119,Piñel de Arriba,2014,
47119,Piñel de Arriba,2013,4.0
47119,Piñel de Arriba,2012,
47121,Pollos,2024,18.0
47121,Pollos,2023,15.0
47121,Pollos,2022,19.0
47121,Pollos,2021,20.0
47121,Pollos,2020,21.0
47121,Pollos,2019,21.0
47121,Pollos,2018,21.0
47121,Pollos,2017,21.0
47121,Pollos,2016,25.0
47121,Pollos,2015,26.0
47121,Pollos,2014,27.0
47121,Pollos,2013,30.0
47121,Pollos,2012,30.0
47122,Portillo,2024,143.0
47122,Portillo,2023,141.0
47122,Portillo,2022,153.0
47122,Portillo,2021,147.0
47122,Portillo,2020,152.0
47122,Portillo,2019,157.0
47122,Portillo,2018,163.0
47122,Portillo,2017,166.0
47122,Portillo,2016,161.0
47122,Portillo,2015,159.0
47122,Portillo,2014,156.0
47122,Portillo,2013,151.0
47122,Portillo,2012,144.0
47123,Pozal de Gallinas,2024,23.0
47123,Pozal de Gallinas,2023,24.0
47123,Pozal de Gallinas,2022,22.0
47123,Pozal de Gallinas,2021,23.0
47123,Pozal de Gallinas,2020,21.0
47123,Pozal de Gallinas,2019,23.0
47123,Pozal de Gallinas,2018,26.0
47123,Pozal de Gallinas,2017,26.0
47123,Pozal de Gallinas,2016,24.0
47123,Pozal de Gallinas,2015,22.0
47123,Pozal de Gallinas,2014,23.0
47123,Pozal de Gallinas,2013,25.0
47123,Pozal de Gallinas,2012,29.0
47124,Pozaldez,2024,22.0
47124,Pozaldez,2023,21.0
47124,Pozaldez,2022,23.0
47124,Pozaldez,2021,24.0
47124,Pozaldez,2020,25.0
47124,Pozaldez,2019,23.0
47124,Pozaldez,2018,23.0
47124,Pozaldez,2017,25.0
47124,Pozaldez,2016,21.0
47124,Pozaldez,2015,24.0
47124,Pozaldez,2014,25.0
47124,Pozaldez,2013,23.0
47124,Pozaldez,2012,21.0
47125,Pozuelo de la Orden,2024,0.0
47125,Pozuelo de la Orden,2023,0.0
47125,Pozuelo de la Orden,2022,0.0
47125,Pozuelo de la Orden,2021,0.0
47125,Pozuelo de la Orden,2020,0.0
47125,Pozuelo de la Orden,2019,0.0
47125,Pozuelo de la Orden,2018,0.0
47125,Pozuelo de la Orden,2017,0.0
47125,Pozuelo de la Orden,2016,0.0
47125,Pozuelo de la Orden,2015,0.0
47125,Pozuelo de la Orden,2014,0.0
47125,Pozuelo de la Orden,2013,0.0
47125,Pozuelo de la Orden,2012,0.0
47126,Puras,2024,0.0
47126,Puras,2023,0.0
47126,Puras,2022,0.0
47126,Puras,2021,0.0
47126,Puras,2020,0.0
47126,Puras,2019,0.0
47126,Puras,2018,0.0
47126,Puras,2017,0.0
47126,Puras,2016,0.0
47126,Puras,2015,0.0
47126,Puras,2014,0.0
47126,Puras,2013,0.0
47126,Puras,2012,0.0
47127,Quintanilla de Arriba,2024,12.0
47127,Quintanilla de Arriba,2023,10.0
47127,Quintanilla de Arriba,2022,11.0
47127,Quintanilla de Arriba,2021,11.0
47127,Quintanilla de Arriba,2020,11.0
47127,Quintanilla de Arriba,2019,12.0
47127,Quintanilla de Arriba,2018,13.0
47127,Quintanilla de Arriba,2017,11.0
47127,Quintanilla de Arriba,2016,11.0
47127,Quintanilla de Arriba,2015,11.0
47127,Quintanilla de Arriba,2014,10.0
47127,Quintanilla de Arriba,2013,11.0
47127,Quintanilla de Arriba,2012,9.0
47128,Quintanilla del Molar,2024,
47128,Quintanilla del Molar,2023,
47128,Quintanilla del Molar,2022,4.0
47128,Quintanilla del Molar,2021,
47128,Quintanilla del Molar,2020,
47128,Quintanilla del Molar,2019,
47128,Quintanilla del Molar,2018,
47128,Quintanilla del Molar,2017,
47128,Quintanilla del Molar,2016,
47128,Quintanilla del Molar,2015,
47128,Quintanilla del Molar,2014,
47128,Quintanilla del Molar,2013,
47128,Quintanilla del Molar,2012,
47129,Quintanilla de Onésimo,2024,64.0
47129,Quintanilla de Onésimo,2023,61.0
47129,Quintanilla de Onésimo,2022,63.0
47129,Quintanilla de Onésimo,2021,64.0
47129,Quintanilla de Onésimo,2020,65.0
47129,Quintanilla de Onésimo,2019,67.0
47129,Quintanilla de Onésimo,2018,68.0
47129,Quintanilla de Onésimo,2017,69.0
47129,Quintanilla de Onésimo,2016,66.0
47129,Quintanilla de Onésimo,2015,67.0
47129,Quintanilla de Onésimo,2014,66.0
47129,Quintanilla de Onésimo,2013,67.0
47129,Quintanilla de Onésimo,2012,70.0
47130,Quintanilla de Trigueros,2024,
47130,Quintanilla de Trigueros,2023,
47130,Quintanilla de Trigueros,2022,
47130,Quintanilla de Trigueros,2021,
47130,Quintanilla de Trigueros,2020,
47130,Quintanilla de Trigueros,2019,
47130,Quintanilla de Trigueros,2018,
47130,Quintanilla de Trigueros,2017,
47130,Quintanilla de Trigueros,2016,
47130,Quintanilla de Trigueros,2015,
47130,Quintanilla de Trigueros,2014,
47130,Quintanilla de Trigueros,2013,
47130,Quintanilla de Trigueros,2012,4.0
47131,Rábano,2024,10.0
47131,Rábano,2023,9.0
47131,Rábano,2022,8.0
47131,Rábano,2021,9.0
47131,Rábano,2020,9.0
47131,Rábano,2019,8.0
47131,Rábano,2018,11.0
47131,Rábano,2017,11.0
47131,Rábano,2016,13.0
47131,Rábano,2015,12.0
47131,Rábano,2014,10.0
47131,Rábano,2013,9.0
47131,Rábano,2012,8.0
47132,Ramiro,2024,0.0
47132,Ramiro,2023,0.0
47132,Ramiro,2022,0.0
47132,Ramiro,2021,0.0
47132,Ramiro,2020,0.0
47132,Ramiro,2019,0.0
47132,Ramiro,2018,0.0
47132,Ramiro,2017,0.0
47132,Ramiro,2016,0.0
47132,Ramiro,2015,0.0
47132,Ramiro,2014,0.0
47132,Ramiro,2013,0.0
47132,Ramiro,2012,0.0
47133,Renedo de Esgueva,2024,246.0
47133,Renedo de Esgueva,2023,238.0
47133,Renedo de Esgueva,2022,251.0
47133,Renedo de Esgueva,2021,247.0
47133,Renedo de Esgueva,2020,248.0
47133,Renedo de Esgueva,2019,246.0
47133,Renedo de Esgueva,2018,237.0
47133,Renedo de Esgueva,2017,242.0
47133,Renedo de Esgueva,2016,241.0
47133,Renedo de Esgueva,2015,240.0
47133,Renedo de Esgueva,2014,229.0
47133,Renedo de Esgueva,2013,225.0
47133,Renedo de Esgueva,2012,222.0
47134,Roales de Campos,2024,8.0
47134,Roales de Campos,2023,8.0
47134,Roales de Campos,2022,6.0
47134,Roales de Campos,2021,7.0
47134,Roales de Campos,2020,7.0
47134,Roales de Campos,2019,5.0
47134,Roales de Campos,2018,5.0
47134,Roales de Campos,2017,6.0
47134,Roales de Campos,2016,5.0
47134,Roales de Campos,2015,5.0
47134,Roales de Campos,2014,6.0
47134,Roales de Campos,2013,6.0
47134,Roales de Campos,2012,6.0
47135,Robladillo,2024,0.0
47135,Robladillo,2023,0.0
47135,Robladillo,2022,0.0
47135,Robladillo,2021,0.0
47135,Robladillo,2020,0.0
47135,Robladillo,2019,0.0
47135,Robladillo,2018,0.0
47135,Robladillo,2017,0.0
47135,Robladillo,2016,0.0
47135,Robladillo,2015,0.0
47135,Robladillo,2014,0.0
47135,Robladillo,2013,0.0
47135,Robladillo,2012,0.0
47137,Roturas,2024,0.0
47137,Roturas,2023,0.0
47137,Roturas,2022,0.0
47137,Roturas,2021,0.0
47137,Roturas,2020,0.0
47137,Roturas,2019,0.0
47137,Roturas,2018,0.0
47137,Roturas,2017,0.0
47137,Roturas,2016,0.0
47137,Roturas,2015,0.0
47137,Roturas,2014,0.0
47137,Roturas,2013,0.0
47137,Roturas,2012,0.0
47138,Rubí de Bracamonte,2024,
47138,Rubí de Bracamonte,2023,
47138,Rubí de Bracamonte,2022,5.0
47138,Rubí de Bracamonte,2021,6.0
47138,Rubí de Bracamonte,2020,8.0
47138,Rubí de Bracamonte,2019,7.0
47138,Rubí de Bracamonte,2018,8.0
47138,Rubí de Bracamonte,2017,8.0
47138,Rubí de Bracamonte,2016,7.0
47138,Rubí de Bracamonte,2015,6.0
47138,Rubí de Bracamonte,2014,6.0
47138,Rubí de Bracamonte,2013,6.0
47138,Rubí de Bracamonte,2012,4.0
47139,Rueda,2024,78.0
47139,Rueda,2023,77.0
47139,Rueda,2022,89.0
47139,Rueda,2021,86.0
47139,Rueda,2020,85.0
47139,Rueda,2019,84.0
47139,Rueda,2018,90.0
47139,Rueda,2017,84.0
47139,Rueda,2016,85.0
47139,Rueda,2015,79.0
47139,Rueda,2014,82.0
47139,Rueda,2013,87.0
47139,Rueda,2012,83.0
47140,Saelices de Mayorga,2024,5.0
47140,Saelices de Mayorga,2023,4.0
47140,Saelices de Mayorga,2022,4.0
47140,Saelices de Mayorga,2021,4.0
47140,Saelices de Mayorga,2020,5.0
47140,Saelices de Mayorga,2019,4.0
47140,Saelices de Mayorga,2018,5.0
47140,Saelices de Mayorga,2017,5.0
47140,Saelices de Mayorga,2016,4.0
47140,Saelices de Mayorga,2015,4.0
47140,Saelices de Mayorga,2014,6.0
47140,Saelices de Mayorga,2013,6.0
47140,Saelices de Mayorga,2012,9.0
47141,Salvador de Zapardiel,2024,
47141,Salvador de Zapardiel,2023,
47141,Salvador de Zapardiel,2022,
47141,Salvador de Zapardiel,2021,4.0
47141,Salvador de Zapardiel,2020,4.0
47141,Salvador de Zapardiel,2019,4.0
47141,Salvador de Zapardiel,2018,5.0
47141,Salvador de Zapardiel,2017,5.0
47141,Salvador de Zapardiel,2016,5.0
47141,Salvador de Zapardiel,2015,5.0
47141,Salvador de Zapardiel,2014,5.0
47141,Salvador de Zapardiel,2013,5.0
47141,Salvador de Zapardiel,2012,4.0
47142,San Cebrián de Mazote,2024,4.0
47142,San Cebrián de Mazote,2023,
47142,San Cebrián de Mazote,2022,
47142,San Cebrián de Mazote,2021,
47142,San Cebrián de Mazote,2020,
47142,San Cebrián de Mazote,2019,
47142,San Cebrián de Mazote,2018,
47142,San Cebrián de Mazote,2017,
47142,San Cebrián de Mazote,2016,
47142,San Cebrián de Mazote,2015,
47142,San Cebrián de Mazote,2014,
47142,San Cebrián de Mazote,2013,
47142,San Cebrián de Mazote,2012,
47143,San Llorente,2024,4.0
47143,San Llorente,2023,
47143,San Llorente,2022,
47143,San Llorente,2021,
47143,San Llorente,2020,
47143,San Llorente,2019,
47143,San Llorente,2018,
47143,San Llorente,2017,
47143,San Llorente,2016,
47143,San Llorente,2015,
47143,San Llorente,2014,
47143,San Llorente,2013,
47143,San Llorente,2012,
47144,San Martín de Valvení,2024,
47144,San Martín de Valvení,2023,4.0
47144,San Martín de Valvení,2022,
47144,San Martín de Valvení,2021,
47144,San Martín de Valvení,2020,
47144,San Martín de Valvení,2019,
47144,San Martín de Valvení,2018,
47144,San Martín de Valvení,2017,
47144,San Martín de Valvení,2016,
47144,San Martín de Valvení,2015,
47144,San Martín de Valvení,2014,
47144,San Martín de Valvení,2013,
47144,San Martín de Valvení,2012,
47145,San Miguel del Arroyo,2024,33.0
47145,San Miguel del Arroyo,2023,33.0
47145,San Miguel del Arroyo,2022,38.0
47145,San Miguel del Arroyo,2021,39.0
47145,San Miguel del Arroyo,2020,42.0
47145,San Miguel del Arroyo,2019,43.0
47145,San Miguel del Arroyo,2018,42.0
47145,San Miguel del Arroyo,2017,39.0
47145,San Miguel del Arroyo,2016,45.0
47145,San Miguel del Arroyo,2015,44.0
47145,San Miguel del Arroyo,2014,45.0
47145,San Miguel del Arroyo,2013,49.0
47145,San Miguel del Arroyo,2012,47.0
47146,San Miguel del Pino,2024,19.0
47146,San Miguel del Pino,2023,22.0
47146,San Miguel del Pino,2022,20.0
47146,San Miguel del Pino,2021,18.0
47146,San Miguel del Pino,2020,20.0
47146,San Miguel del Pino,2019,24.0
47146,San Miguel del Pino,2018,24.0
47146,San Miguel del Pino,2017,20.0
47146,San Miguel del Pino,2016,18.0
47146,San Miguel del Pino,2015,17.0
47146,San Miguel del Pino,2014,13.0
47146,San Miguel del Pino,2013,13.0
47146,San Miguel del Pino,2012,14.0
47147,San Pablo de la Moraleja,2024,0.0
47147,San Pablo de la Moraleja,2023,0.0
47147,San Pablo de la Moraleja,2022,0.0
47147,San Pablo de la Moraleja,2021,0.0
47147,San Pablo de la Moraleja,2020,0.0
47147,San Pablo de la Moraleja,2019,0.0
47147,San Pablo de la Moraleja,2018,0.0
47147,San Pablo de la Moraleja,2017,0.0
47147,San Pablo de la Moraleja,2016,0.0
47147,San Pablo de la Moraleja,2015,0.0
47147,San Pablo de la Moraleja,2014,0.0
47147,San Pablo de la Moraleja,2013,0.0
47147,San Pablo de la Moraleja,2012,0.0
47148,San Pedro de Latarce,2024,20.0
47148,San Pedro de Latarce,2023,20.0
47148,San Pedro de Latarce,2022,23.0
47148,San Pedro de Latarce,2021,21.0
47148,San Pedro de Latarce,2020,21.0
47148,San Pedro de Latarce,2019,24.0
47148,San Pedro de Latarce,2018,23.0
47148,San Pedro de Latarce,2017,23.0
47148,San Pedro de Latarce,2016,25.0
47148,San Pedro de Latarce,2015,22.0
47148,San Pedro de Latarce,2014,22.0
47148,San Pedro de Latarce,2013,22.0
47148,San Pedro de Latarce,2012,26.0
47149,San Pelayo,2024,0.0
47149,San Pelayo,2023,0.0
47149,San Pelayo,2022,0.0
47149,San Pelayo,2021,0.0
47149,San Pelayo,2020,0.0
47149,San Pelayo,2019,0.0
47149,San Pelayo,2018,0.0
47149,San Pelayo,2017,0.0
47149,San Pelayo,2016,0.0
47149,San Pelayo,2015,0.0
47149,San Pelayo,2014,0.0
47149,San Pelayo,2013,0.0
47149,San Pelayo,2012,0.0
47150,San Román de Hornija,2024,19.0
47150,San Román de Hornija,2023,16.0
47150,San Román de Hornija,2022,19.0
47150,San Román de Hornija,2021,20.0
47150,San Román de Hornija,2020,20.0
47150,San Román de Hornija,2019,21.0
47150,San Román de Hornija,2018,21.0
47150,San Román de Hornija,2017,23.0
47150,San Román de Hornija,2016,20.0
47150,San Román de Hornija,2015,19.0
47150,San Román de Hornija,2014,21.0
47150,San Román de Hornija,2013,20.0
47150,San Román de Hornija,2012,19.0
47151,San Salvador,2024,0.0
47151,San Salvador,2023,0.0
47151,San Salvador,2022,0.0
47151,San Salvador,2021,0.0
47151,San Salvador,2020,0.0
47151,San Salvador,2019,0.0
47151,San Salvador,2018,0.0
47151,San Salvador,2017,0.0
47151,San Salvador,2016,0.0
47151,San Salvador,2015,0.0
47151,San Salvador,2014,0.0
47151,San Salvador,2013,0.0
47151,San Salvador,2012,0.0
47152,Santa Eufemia del Arroyo,2024,
47152,Santa Eufemia del Arroyo,2023,
47152,Santa Eufemia del Arroyo,2022,
47152,Santa Eufemia del Arroyo,2021,
47152,Santa Eufemia del Arroyo,2020,
47152,Santa Eufemia del Arroyo,2019,
47152,Santa Eufemia del Arroyo,2018,
47152,Santa Eufemia del Arroyo,2017,
47152,Santa Eufemia del Arroyo,2016,
47152,Santa Eufemia del Arroyo,2015,4.0
47152,Santa Eufemia del Arroyo,2014,
47152,Santa Eufemia del Arroyo,2013,
47152,Santa Eufemia del Arroyo,2012,
47153,Santervás de Campos,2024,
47153,Santervás de Campos,2023,
47153,Santervás de Campos,2022,
47153,Santervás de Campos,2021,5.0
47153,Santervás de Campos,2020,4.0
47153,Santervás de Campos,2019,4.0
47153,Santervás de Campos,2018,
47153,Santervás de Campos,2017,4.0
47153,Santervás de Campos,2016,5.0
47153,Santervás de Campos,2015,5.0
47153,Santervás de Campos,2014,4.0
47153,Santervás de Campos,2013,4.0
47153,Santervás de Campos,2012,
47154,Santibáñez de Valcorba,2024,10.0
47154,Santibáñez de Valcorba,2023,8.0
47154,Santibáñez de Valcorba,2022,7.0
47154,Santibáñez de Valcorba,2021,7.0
47154,Santibáñez de Valcorba,2020,8.0
47154,Santibáñez de Valcorba,2019,9.0
47154,Santibáñez de Valcorba,2018,8.0
47154,Santibáñez de Valcorba,2017,11.0
47154,Santibáñez de Valcorba,2016,10.0
47154,Santibáñez de Valcorba,2015,12.0
47154,Santibáñez de Valcorba,2014,14.0
47154,Santibáñez de Valcorba,2013,14.0
47154,Santibáñez de Valcorba,2012,12.0
47155,Santovenia de Pisuerga,2024,337.0
47155,Santovenia de Pisuerga,2023,337.0
47155,Santovenia de Pisuerga,2022,376.0
47155,Santovenia de Pisuerga,2021,388.0
47155,Santovenia de Pisuerga,2020,381.0
47155,Santovenia de Pisuerga,2019,407.0
47155,Santovenia de Pisuerga,2018,414.0
47155,Santovenia de Pisuerga,2017,427.0
47155,Santovenia de Pisuerga,2016,399.0
47155,Santovenia de Pisuerga,2015,400.0
47155,Santovenia de Pisuerga,2014,394.0
47155,Santovenia de Pisuerga,2013,391.0
47155,Santovenia de Pisuerga,2012,406.0
47156,San Vicente del Palacio,2024,6.0
47156,San Vicente del Palacio,2023,6.0
47156,San Vicente del Palacio,2022,8.0
47156,San Vicente del Palacio,2021,8.0
47156,San Vicente del Palacio,2020,8.0
47156,San Vicente del Palacio,2019,8.0
47156,San Vicente del Palacio,2018,6.0
47156,San Vicente del Palacio,2017,6.0
47156,San Vicente del Palacio,2016,6.0
47156,San Vicente del Palacio,2015,8.0
47156,San Vicente del Palacio,2014,8.0
47156,San Vicente del Palacio,2013,6.0
47156,San Vicente del Palacio,2012,6.0
47157,Sardón de Duero,2024,29.0
47157,Sardón de Duero,2023,25.0
47157,Sardón de Duero,2022,25.0
47157,Sardón de Duero,2021,26.0
47157,Sardón de Duero,2020,27.0
47157,Sardón de Duero,2019,30.0
47157,Sardón de Duero,2018,31.0
47157,Sardón de Duero,2017,32.0
47157,Sardón de Duero,2016,30.0
47157,Sardón de Duero,2015,27.0
47157,Sardón de Duero,2014,31.0
47157,Sardón de Duero,2013,29.0
47157,Sardón de Duero,2012,28.0
47158,"Seca, La",2024,60.0
47158,"Seca, La",2023,60.0
47158,"Seca, La",2022,63.0
47158,"Seca, La",2021,64.0
47158,"Seca, La",2020,65.0
47158,"Seca, La",2019,63.0
47158,"Seca, La",2018,60.0
47158,"Seca, La",2017,64.0
47158,"Seca, La",2016,63.0
47158,"Seca, La",2015,56.0
47158,"Seca, La",2014,56.0
47158,"Seca, La",2013,52.0
47158,"Seca, La",2012,55.0
47159,Serrada,2024,60.0
47159,Serrada,2023,57.0
47159,Serrada,2022,67.0
47159,Serrada,2021,72.0
47159,Serrada,2020,69.0
47159,Serrada,2019,62.0
47159,Serrada,2018,63.0
47159,Serrada,2017,65.0
47159,Serrada,2016,66.0
47159,Serrada,2015,61.0
47159,Serrada,2014,56.0
47159,Serrada,2013,63.0
47159,Serrada,2012,61.0
47160,Siete Iglesias de Trabancos,2024,16.0
47160,Siete Iglesias de Trabancos,2023,19.0
47160,Siete Iglesias de Trabancos,2022,22.0
47160,Siete Iglesias de Trabancos,2021,19.0
47160,Siete Iglesias de Trabancos,2020,24.0
47160,Siete Iglesias de Trabancos,2019,22.0
47160,Siete Iglesias de Trabancos,2018,22.0
47160,Siete Iglesias de Trabancos,2017,22.0
47160,Siete Iglesias de Trabancos,2016,22.0
47160,Siete Iglesias de Trabancos,2015,23.0
47160,Siete Iglesias de Trabancos,2014,23.0
47160,Siete Iglesias de Trabancos,2013,20.0
47160,Siete Iglesias de Trabancos,2012,27.0
47161,Simancas,2024,440.0
47161,Simancas,2023,447.0
47161,Simancas,2022,465.0
47161,Simancas,2021,446.0
47161,Simancas,2020,461.0
47161,Simancas,2019,468.0
47161,Simancas,2018,466.0
47161,Simancas,2017,456.0
47161,Simancas,2016,435.0
47161,Simancas,2015,426.0
47161,Simancas,2014,424.0
47161,Simancas,2013,431.0
47161,Simancas,2012,441.0
47162,Tamariz de Campos,2024,0.0
47162,Tamariz de Campos,2023,0.0
